task,item_id,entity_type,entity,correct,intuitive,intuitive_2,question,prefix,population_correct,population_intuitive,population_ratio,model_input,layer_idx,entropy_first_token,rank_correct_first_token,logits_correct,logits_deltas_correct,rank_intuitive_first_token,logits_intuitive,logits_deltas_intuitive,mean_logprob_correct,mean_logprob_intuitive,mean_logprob_response,mean_logprob_response_isCorrect,sum_logprob_correct,sum_logprob_intuitive,sum_logprob_response,sum_logprob_response_isCorrect,first_logprob_correct,first_logprob_intuitive,first_logprob_response,first_logprob_response_isCorrect,control_entropy_first_token,control_rank_correct_first_token,control_logits_correct,control_logits_deltas_correct,control_rank_intuitive_first_token,control_logits_intuitive,control_logits_deltas_intuitive,control_mean_logprob_correct,control_mean_logprob_intuitive,control_mean_logprob_response,control_mean_logprob_response_isCorrect,control_sum_logprob_correct,control_sum_logprob_intuitive,control_sum_logprob_response,control_sum_logprob_response_isCorrect,control_first_logprob_correct,control_first_logprob_intuitive,control_first_logprob_response,control_first_logprob_response_isCorrect,control_model_input
capitals-recall,11,country,United Arab Emirates,Abu Dhabi,Dubai,,What is the capital of the United Arab Emirates?,The capital of the United Arab Emirates is,1.6,3.1,1.9375,The capital of the United Arab Emirates is,58,0.03883984,1,"[18.321292877197266, 6.545868396759033, 7.347024440765381, 12.110926628112793, 7.3121867179870605]","[2.500077247619629, 3.933922052383423, 12.739943504333496, 11.049205780029297, 4.073027610778809]",2,"[12.444690704345703, 12.566878318786621]","[2.7792866230010986, 4.282219886779785]",-3.1522522,-3.3808951,correct,True,-15.761261,-6.7617903,intuitive,False,-0.0041899993,-5.8808017,correct,True,0.7757958,2471,"[1.7920678853988647, 6.4535722732543945, 9.43222427368164, 11.187058448791504, 6.62956428527832]","[2.8891701698303223, 0.29895922541618347, 17.845687866210938, 11.469734191894531, 4.369292736053467]",18464,"[-0.49523478746414185, 12.071467399597168]","[1.1140873432159424, 4.540048599243164]",-5.6850247,-8.062097,correct,True,-28.425123,-16.124193,intuitive,False,-13.15451,-15.441803,correct,True,The capital
capitals-recall,11,country,United Arab Emirates,Abu Dhabi,Dubai,,What is the capital of the United Arab Emirates?,The capital of the United Arab Emirates is,1.6,3.1,1.9375,The capital of the United Arab Emirates is,59,0.04221487,1,"[18.29142189025879, 6.931393623352051, 8.76888656616211, 13.331347465515137, 7.728209495544434]","[1.106671690940857, 4.49753999710083, 3.454798460006714, 12.833220481872559, 19.186288833618164]",2,"[12.575653076171875, 12.882620811462402]","[0.9367915987968445, 1.194565773010254]",-2.5346777,-3.2020226,correct,True,-12.6733885,-6.404045,intuitive,False,-0.0047078007,-5.720473,correct,True,0.5972264,1652,"[2.06942081451416, 6.377159118652344, 11.779644966125488, 12.782539367675781, 7.080234050750732]","[-0.8884402513504028, 4.275668144226074, 2.6187615394592285, 9.59898567199707, 20.528823852539062]",16764,"[-0.36247310042381287, 12.412932395935059]","[0.7052136063575745, 0.5509318113327026]",-4.9763737,-8.088284,correct,True,-24.881868,-16.176567,intuitive,False,-13.1325445,-15.564446,correct,True,The capital
capitals-recall,11,country,United Arab Emirates,Abu Dhabi,Dubai,,What is the capital of the United Arab Emirates?,The capital of the United Arab Emirates is,1.6,3.1,1.9375,The capital of the United Arab Emirates is,60,0.04791777,1,"[18.096210479736328, 7.403808116912842, 9.046185493469238, 14.775739669799805, 10.623488426208496]","[4.482411861419678, 4.728271484375, 7.541688919067383, 12.391057968139648, 0.45513278245925903]",2,"[12.465327262878418, 12.909631729125977]","[-0.6917051672935486, 4.510581970214844]",-1.8387158,-3.0817246,correct,True,-9.193579,-6.1634493,intuitive,False,-0.0053077494,-5.6361794,correct,True,1.3064008,1854,"[1.9430433511734009, 6.8567962646484375, 11.956006050109863, 13.882447242736816, 10.119857788085938]","[3.4399540424346924, 3.6622612476348877, 6.455249786376953, 11.181462287902832, 0.9845450520515442]",15847,"[-0.28393131494522095, 12.329854011535645]","[1.0355489253997803, 3.078598976135254]",-4.1054354,-7.5769773,correct,True,-20.527178,-15.1539545,intuitive,False,-12.266059,-14.493036,correct,True,The capital
capitals-recall,11,country,United Arab Emirates,Abu Dhabi,Dubai,,What is the capital of the United Arab Emirates?,The capital of the United Arab Emirates is,1.6,3.1,1.9375,The capital of the United Arab Emirates is,61,0.031084131,1,"[18.427474975585938, 7.896039009094238, 9.809456825256348, 16.131681442260742, 10.582501411437988]","[10.271150588989258, 5.968343734741211, -0.8695092797279358, -14.384957313537598, 3.2592861652374268]",2,"[12.189390182495117, 13.259590148925781]","[2.210508346557617, 5.221526622772217]",-1.5668964,-3.304822,correct,True,-7.834482,-6.609644,intuitive,False,-0.0031023729,-6.241212,correct,True,1.3135583,1231,"[2.260955333709717, 7.253465175628662, 12.682469367980957, 15.190589904785156, 10.148946762084961]","[2.8494789600372314, 2.5022261142730713, -2.0318734645843506, -11.443486213684082, 4.218101978302002]",14524,"[-0.17621786892414093, 12.516036987304688]","[-1.3487871885299683, 5.798579692840576]",-3.9062023,-7.4851627,correct,True,-19.531012,-14.970325,intuitive,False,-11.866958,-14.304135,correct,True,The capital
capitals-recall,11,country,United Arab Emirates,Abu Dhabi,Dubai,,What is the capital of the United Arab Emirates?,The capital of the United Arab Emirates is,1.6,3.1,1.9375,The capital of the United Arab Emirates is,62,0.011755184,1,"[19.537492752075195, 8.571908950805664, 9.553790092468262, 13.663288116455078, 10.88902473449707]","[2.416010856628418, 27.31231117248535, 7.160537242889404, 5.636648178100586, 12.547996520996094]",2,"[12.23082160949707, 13.637357711791992]","[0.919119656085968, 7.320985794067383]",-1.388748,-3.743993,correct,True,-6.9437404,-7.487986,correct,True,-0.0010593286,-7.307753,correct,True,1.0989724,866,"[2.501641035079956, 7.4842376708984375, 12.1886568069458, 13.234963417053223, 10.561915397644043]","[-0.9268578290939331, 11.696321487426758, 6.958906650543213, 4.470487594604492, 11.911161422729492]",15215,"[-0.30011653900146484, 12.857584953308105]","[0.3106851279735565, 4.04412317276001]",-3.956821,-7.552626,correct,True,-19.784105,-15.105252,intuitive,False,-11.768336,-14.570099,correct,True,The capital
capitals-recall,11,country,United Arab Emirates,Abu Dhabi,Dubai,,What is the capital of the United Arab Emirates?,The capital of the United Arab Emirates is,1.6,3.1,1.9375,The capital of the United Arab Emirates is,63,0.011743483,1,"[19.484201431274414, 12.098867416381836, 10.188708305358887, 14.109611511230469, 12.454514503479004]","[-0.8667822480201721, -2.259456157684326, 7.518159866333008, 12.638214111328125, 8.040858268737793]",2,"[12.121393203735352, 14.275176048278809]","[0.4049133062362671, 0.2520420551300049]",-0.5467487,-3.7313151,correct,True,-2.7337434,-7.4626303,correct,True,-0.0010358689,-7.3638554,correct,True,1.0376496,1017,"[2.376166582107544, 8.926084518432617, 12.830917358398438, 13.57736873626709, 11.994124412536621]","[2.196596145629883, 2.7436435222625732, 1.0532735586166382, 8.970877647399902, 8.30398941040039]",14788,"[-0.2660852074623108, 13.11414623260498]","[1.6036771535873413, 2.573155164718628]",-3.5417225,-7.5711465,correct,True,-17.708612,-15.142293,intuitive,False,-11.959881,-14.602126,correct,True,The capital
capitals-recall,11,country,United Arab Emirates,Abu Dhabi,Dubai,,What is the capital of the United Arab Emirates?,The capital of the United Arab Emirates is,1.6,3.1,1.9375,The capital of the United Arab Emirates is,64,0.016751578,1,"[18.974214553833008, 11.52563190460205, 10.829479217529297, 15.494246482849121, 13.314254760742188]","[6.0352582931518555, 10.71270751953125, 10.976451873779297, 4.11559534072876, 2.550642967224121]",2,"[11.929975509643555, 14.005061149597168]","[-1.8725934028625488, 5.08601188659668]",-0.42060766,-3.5785286,correct,True,-2.1030383,-7.1570573,correct,True,-0.001500434,-7.045749,correct,True,1.0814009,763,"[2.543736696243286, 9.123494148254395, 12.581570625305176, 14.600234031677246, 12.847765922546387]","[-2.2237555980682373, 4.782599925994873, 8.975489616394043, 1.873491883277893, 4.120203971862793]",12964,"[-0.11307311803102493, 13.12087631225586]","[-0.5896501541137695, 4.342634201049805]",-3.5599294,-7.476532,correct,True,-17.799646,-14.953064,intuitive,False,-11.687269,-14.344077,correct,True,The capital
capitals-recall,11,country,United Arab Emirates,Abu Dhabi,Dubai,,What is the capital of the United Arab Emirates?,The capital of the United Arab Emirates is,1.6,3.1,1.9375,The capital of the United Arab Emirates is,65,0.00879559,1,"[19.527101516723633, 12.680591583251953, 11.938224792480469, 15.707412719726562, 13.478100776672363]","[-0.5532653331756592, 4.033130168914795, -0.004280591383576393, 4.279644012451172, 8.534518241882324]",2,"[11.4043607711792, 14.349591255187988]","[-1.611351490020752, 0.7088709473609924]",-0.18334445,-4.1025066,correct,True,-0.91672224,-8.205013,correct,True,-0.0006837891,-8.123442,correct,True,1.008001,968,"[2.3095507621765137, 9.602860450744629, 13.556594848632812, 14.652064323425293, 13.189223289489746]","[-0.8784714937210083, 4.567577838897705, -1.9626479148864746, 5.108978271484375, 9.895357131958008]",12880,"[-0.16639414429664612, 13.390763282775879]","[1.2835384607315063, 0.3965993821620941]",-3.368771,-7.5153975,correct,True,-16.843855,-15.030795,intuitive,False,-11.987132,-14.463075,correct,True,The capital
capitals-recall,11,country,United Arab Emirates,Abu Dhabi,Dubai,,What is the capital of the United Arab Emirates?,The capital of the United Arab Emirates is,1.6,3.1,1.9375,The capital of the United Arab Emirates is,66,0.012999145,1,"[19.01658058166504, 12.879508018493652, 11.707174301147461, 15.683903694152832, 14.48123550415039]","[2.168546438217163, 3.229485034942627, 11.840193748474121, -1.8242992162704468, 1.2765514850616455]",2,"[10.915484428405762, 14.081042289733887]","[0.029594095423817635, 1.592688798904419]",-0.17430875,-4.1000466,correct,True,-0.87154377,-8.200093,correct,True,-0.0009776342,-8.102055,correct,True,1.1033256,1193,"[2.167067527770996, 10.021464347839355, 13.010425567626953, 14.963858604431152, 14.459504127502441]","[0.3611955940723419, 3.065722942352295, 10.280638694763184, -1.6514981985092163, 0.37805986404418945]",11945,"[-0.027085550129413605, 13.006519317626953]","[-0.005676062777638435, 0.4143626093864441]",-3.463306,-7.4654555,correct,True,-17.31653,-14.930911,intuitive,False,-12.020627,-14.214786,correct,True,The capital
capitals-recall,11,country,United Arab Emirates,Abu Dhabi,Dubai,,What is the capital of the United Arab Emirates?,The capital of the United Arab Emirates is,1.6,3.1,1.9375,The capital of the United Arab Emirates is,67,0.012451507,1,"[18.91577911376953, 13.022518157958984, 13.120944023132324, 14.975273132324219, 14.312111854553223]","[4.007694244384766, 4.170502185821533, 49.58744430541992, 4.296054363250732, 3.755246162414551]",2,"[10.667866706848145, 13.880534172058105]","[0.9275831580162048, 6.191915988922119]",-0.07785372,-4.167978,correct,True,-0.38926858,-8.335956,correct,True,-0.0009120119,-8.248839,correct,True,0.7826788,1015,"[2.164888620376587, 10.260404586791992, 14.27278995513916, 14.249728202819824, 14.176079750061035]","[0.12116590887308121, 1.0391749143600464, 43.5677375793457, 3.2525689601898193, 3.401742696762085]",10699,"[-0.027180131524801254, 12.642769813537598]","[-3.0255849361419678, 3.8683552742004395]",-3.1703043,-7.554568,correct,True,-15.8515215,-15.109136,intuitive,False,-12.2827425,-14.4748,correct,True,The capital
capitals-recall,11,country,United Arab Emirates,Abu Dhabi,Dubai,,What is the capital of the United Arab Emirates?,The capital of the United Arab Emirates is,1.6,3.1,1.9375,The capital of the United Arab Emirates is,68,0.010446827,1,"[19.04884910583496, 13.305864334106445, 20.641069412231445, 15.155902862548828, 14.523797988891602]","[1.2791149616241455, 8.20753002166748, -6.782748699188232, 5.884089946746826, 5.251407146453857]",2,"[10.563628196716309, 14.307090759277344]","[-1.6371198892593384, 42.469791412353516]",-0.037604738,-4.2670484,correct,True,-0.18802369,-8.534097,correct,True,-0.00075145136,-8.4859705,correct,True,0.74748504,1015,"[2.137042284011841, 10.228074073791504, 21.294509887695312, 14.194942474365234, 14.171531677246094]","[1.3810011148452759, 6.390285015106201, -12.948286056518555, 6.564950466156006, 6.103600978851318]",12891,"[-0.3225614130496979, 12.795646667480469]","[1.7814838886260986, 29.37192726135254]",-2.8547466,-7.668937,correct,True,-14.273733,-15.337874,correct,True,-12.3832,-14.842799,correct,True,The capital
capitals-recall,11,country,United Arab Emirates,Abu Dhabi,Dubai,,What is the capital of the United Arab Emirates?,The capital of the United Arab Emirates is,1.6,3.1,1.9375,The capital of the United Arab Emirates is,69,0.011892525,1,"[18.79891014099121, 14.005208015441895, 19.424848556518555, 15.391326904296875, 14.831680297851562]","[0.7817822098731995, 9.817947387695312, -1.4692679643630981, 3.2635855674743652, 15.093770027160645]",2,"[10.104680061340332, 19.166872024536133]","[0.5117831826210022, 6.0320143699646]",-0.02164672,-4.347877,correct,True,-0.10823359,-8.695754,correct,True,-0.0008363801,-8.695076,correct,True,0.846367,872,"[2.2301025390625, 10.79837703704834, 18.725011825561523, 14.506823539733887, 14.518829345703125]","[0.4514041543006897, 9.885557174682617, -4.146973133087158, 3.8835160732269287, 8.476126670837402]",11035,"[-0.1475181132555008, 15.729085922241211]","[2.21417236328125, 7.00612211227417]",-2.7618837,-7.312168,correct,True,-13.809419,-14.624336,correct,True,-12.218335,-14.595963,correct,True,The capital
capitals-recall,11,country,United Arab Emirates,Abu Dhabi,Dubai,,What is the capital of the United Arab Emirates?,The capital of the United Arab Emirates is,1.6,3.1,1.9375,The capital of the United Arab Emirates is,70,0.017096344,1,"[18.382177352905273, 15.199249267578125, 18.824674606323242, 15.341214179992676, 16.915008544921875]","[-2.233879327774048, 7.475987911224365, 6.326733589172363, -0.9195815324783325, 2.758976459503174]",2,"[9.894034385681152, 19.518550872802734]","[-3.9285175800323486, -8.014974594116211]",-0.008605527,-4.244964,correct,True,-0.043027632,-8.489928,correct,True,-0.001255201,-8.489408,correct,True,1.5051358,762,"[2.234536647796631, 11.93083381652832, 17.832481384277344, 14.480586051940918, 15.689581871032715]","[-0.7208377718925476, 4.928727626800537, 8.064531326293945, -0.8908199071884155, -1.13125741481781]",8079,"[0.09068901836872101, 16.163572311401367]","[0.8016773462295532, -0.47609713673591614]",-2.503796,-6.830685,correct,True,-12.51898,-13.66137,correct,True,-11.498531,-13.642379,correct,True,The capital
capitals-recall,11,country,United Arab Emirates,Abu Dhabi,Dubai,,What is the capital of the United Arab Emirates?,The capital of the United Arab Emirates is,1.6,3.1,1.9375,The capital of the United Arab Emirates is,71,0.030937811,1,"[17.66806411743164, 15.885656356811523, 19.257038116455078, 14.482903480529785, 16.8632869720459]","[4.070320129394531, 5.896082401275635, 9.002474784851074, 5.0183258056640625, 4.160489082336426]",3,"[9.119497299194336, 18.162443161010742]","[1.2499210834503174, 5.591823577880859]",-0.00874165,-4.276151,correct,True,-0.04370825,-8.552302,correct,True,-0.0023648173,-8.550932,correct,True,1.5782976,759,"[2.1206133365631104, 12.328721046447754, 18.4881591796875, 13.11330795288086, 13.63530445098877]","[3.3274126052856445, 4.746129989624023, 8.664103507995605, -0.3186216354370117, 0.6832589507102966]",6630,"[0.1690886914730072, 15.825383186340332]","[0.6920055747032166, 3.663820505142212]",-2.480123,-6.7789035,correct,True,-12.400616,-13.557807,correct,True,-11.580146,-13.531662,correct,True,The capital
capitals-recall,11,country,United Arab Emirates,Abu Dhabi,Dubai,,What is the capital of the United Arab Emirates?,The capital of the United Arab Emirates is,1.6,3.1,1.9375,The capital of the United Arab Emirates is,72,0.02927652,1,"[17.72606658935547, 16.27495574951172, 20.042922973632812, 14.594167709350586, 17.176179885864258]","[4.827509880065918, 7.690908908843994, 6.126461982727051, 1.3151230812072754, 5.686638355255127]",3,"[9.031447410583496, 18.476991653442383]","[0.17230938374996185, 5.30947208404541]",-0.0068513937,-4.348931,correct,True,-0.03425697,-8.697862,correct,True,-0.0022514728,-8.696865,correct,True,1.2872685,514,"[2.4109840393066406, 12.6541748046875, 19.255220413208008, 10.372519493103027, 9.036521911621094]","[0.40562984347343445, 4.654443264007568, 4.50338888168335, -0.6171835660934448, 0.23140086233615875]",5623,"[0.23378106951713562, 15.946849822998047]","[-1.3827753067016602, 7.126070022583008]",-2.8464625,-6.8561244,correct,True,-14.232312,-13.712249,intuitive,False,-11.511704,-13.6889,correct,True,The capital
capitals-recall,11,country,United Arab Emirates,Abu Dhabi,Dubai,,What is the capital of the United Arab Emirates?,The capital of the United Arab Emirates is,1.6,3.1,1.9375,The capital of the United Arab Emirates is,73,0.029704006,1,"[17.763750076293945, 16.744937896728516, 20.253705978393555, 13.160820007324219, 17.471759796142578]","[19.948230743408203, 5.3933939933776855, 11.074790000915527, 7.315828323364258, -9.185173034667969]",4,"[8.69867992401123, 18.65843391418457]","[2.9922935962677, 3.737593173980713]",-0.015809633,-4.5342054,correct,True,-0.079048164,-9.068411,correct,True,-0.0023794454,-9.067436,correct,True,1.1667864,464,"[2.410614252090454, 12.916967391967773, 19.2069149017334, 6.768322944641113, 6.186983108520508]","[1.0221139192581177, 5.784735202789307, 8.150980949401855, 0.7136670351028442, 5.739778518676758]",5732,"[0.08132757991552353, 16.313175201416016]","[1.867327094078064, 5.921935558319092]",-3.8965409,-7.0084305,correct,True,-19.482704,-14.016861,intuitive,False,-11.672037,-14.001321,correct,True,The capital
capitals-recall,11,country,United Arab Emirates,Abu Dhabi,Dubai,,What is the capital of the United Arab Emirates?,The capital of the United Arab Emirates is,1.6,3.1,1.9375,The capital of the United Arab Emirates is,74,0.0041502127,1,"[20.35970687866211, 17.058433532714844, 21.268049240112305, 13.842057228088379, 15.753966331481934]","[8.557255744934082, 9.104558944702148, 11.202860832214355, 4.384634494781494, 3.4884192943573]",8,"[8.794896125793457, 18.788846969604492]","[2.8722128868103027, 4.644230365753174]",-0.009233603,-5.7829747,correct,True,-0.046168018,-11.565949,correct,True,-0.00030417583,-11.565115,correct,True,1.1829586,404,"[2.487046718597412, 13.397287368774414, 19.908342361450195, 6.73703670501709, 6.475508689880371]","[2.6807782649993896, 4.043251037597656, 9.721555709838867, -0.2753441035747528, 1.4067264795303345]",3712,"[0.2967943847179413, 16.624874114990234]","[1.9618675708770752, 5.667974472045898]",-3.8194866,-7.050964,correct,True,-19.097433,-14.101928,intuitive,False,-11.89532,-14.085573,correct,True,The capital
