task,item_id,entity_type,entity,correct,intuitive,intuitive_2,question,prefix,population_correct,population_intuitive,population_ratio,model_input,layer_idx,entropy_first_token,rank_correct_first_token,logits_correct,logits_deltas_correct,rank_intuitive_first_token,logits_intuitive,logits_deltas_intuitive,mean_logprob_correct,mean_logprob_intuitive,mean_logprob_response,mean_logprob_response_isCorrect,sum_logprob_correct,sum_logprob_intuitive,sum_logprob_response,sum_logprob_response_isCorrect,first_logprob_correct,first_logprob_intuitive,first_logprob_response,first_logprob_response_isCorrect,control_entropy_first_token,control_rank_correct_first_token,control_logits_correct,control_logits_deltas_correct,control_rank_intuitive_first_token,control_logits_intuitive,control_logits_deltas_intuitive,control_mean_logprob_correct,control_mean_logprob_intuitive,control_mean_logprob_response,control_mean_logprob_response_isCorrect,control_sum_logprob_correct,control_sum_logprob_intuitive,control_sum_logprob_response,control_sum_logprob_response_isCorrect,control_first_logprob_correct,control_first_logprob_intuitive,control_first_logprob_response,control_first_logprob_response_isCorrect,control_model_input
capitals-recall,13,state,Alaska,Juneau,Anchorage,,What is the capital of Alaska?,The capital of Alaska is,0.0311,0.283,9.099678457,The capital of Alaska is,5,8.504681,10299,"[0.477613240480423, 6.85366153717041]","[0.6008526086807251, 2.444066047668457]",1239,"[2.819791793823242, -1.1008254289627075, 7.049129486083984]","[-1.82862389087677, 1.4715951681137085, 1.2599267959594727]",-8.387539,-9.300945,correct,True,-16.775078,-27.902836,correct,True,-11.247439,-8.905261,intuitive,False,8.143179,15295,"[0.3776446282863617, 10.355355262756348]","[0.07467042654752731, 0.046992331743240356]",13998,"[0.5533649325370789, -0.17222115397453308, 7.531184673309326]","[-0.09114500880241394, 1.1624305248260498, 0.47349533438682556]",-6.9463663,-9.664031,correct,True,-13.892733,-28.992094,correct,True,-12.10764,-11.931919,intuitive,False,The capital
capitals-recall,13,state,Alaska,Juneau,Anchorage,,What is the capital of Alaska?,The capital of Alaska is,0.0311,0.283,9.099678457,The capital of Alaska is,6,8.629341,10750,"[0.7202204465866089, 7.444735527038574]","[0.4424802362918854, 1.8933162689208984]",5711,"[1.6030116081237793, -0.18022683262825012, 6.650482177734375]","[-0.41824421286582947, 1.3904170989990234, 1.2536276578903198]",-8.256597,-9.700817,correct,True,-16.513193,-29.102451,correct,True,-11.2928505,-10.41006,intuitive,False,8.304264,14896,"[0.3540562391281128, 8.571521759033203]","[-0.34800297021865845, 0.40836748480796814]",14361,"[0.4349784255027771, 0.471306174993515, 6.550124645233154]","[-0.3497088551521301, 1.1351040601730347, 0.9250729084014893]",-7.8023806,-9.960002,correct,True,-15.604761,-29.880005,correct,True,-11.995448,-11.914526,intuitive,False,The capital
capitals-recall,13,state,Alaska,Juneau,Anchorage,,What is the capital of Alaska?,The capital of Alaska is,0.0311,0.283,9.099678457,The capital of Alaska is,7,8.250096,10950,"[0.859811544418335, 7.88559103012085]","[-1.5500026941299438, 1.668312907218933]",8745,"[1.1906983852386475, 0.4275190830230713, 6.129307746887207]","[-0.01333294715732336, -0.11805901676416397, -0.7966136336326599]",-8.05907,-9.828391,correct,True,-16.11814,-29.485172,correct,True,-11.400634,-11.069747,intuitive,False,8.421436,16740,"[0.16041065752506256, 8.083317756652832]","[-1.5487290620803833, -1.0758546590805054]",16246,"[0.22878234088420868, 0.936479389667511, 6.243408679962158]","[0.37062519788742065, -1.1493984460830688, -1.858445405960083]",-8.173354,-9.86432,correct,True,-16.346708,-29.59296,correct,True,-12.189002,-12.12063,intuitive,False,The capital
capitals-recall,13,state,Alaska,Juneau,Anchorage,,What is the capital of Alaska?,The capital of Alaska is,0.0311,0.283,9.099678457,The capital of Alaska is,8,8.313996,18070,"[0.0010222257114946842, 7.625230312347412]","[-1.832421064376831, 0.5333549976348877]",10612,"[1.044551968574524, 0.3395649194717407, 5.121906757354736]","[0.3945201337337494, 2.9587440490722656, 1.624494194984436]",-8.805477,-10.262572,correct,True,-17.610954,-30.787716,correct,True,-12.4247465,-11.381217,intuitive,False,8.468683,21744,"[-0.4497491419315338, 6.696841716766357]","[-2.0889809131622314, -1.6725854873657227]",16010,"[0.3436329662799835, 0.3696291446685791, 4.926393508911133]","[2.3774781227111816, 2.651736259460449, 1.8090895414352417]",-9.227045,-10.458068,correct,True,-18.45409,-31.374203,correct,True,-12.861923,-12.068541,intuitive,False,The capital
capitals-recall,13,state,Alaska,Juneau,Anchorage,,What is the capital of Alaska?,The capital of Alaska is,0.0311,0.283,9.099678457,The capital of Alaska is,9,8.36566,24454,"[-0.8857500553131104, 7.518033504486084]","[-0.354409396648407, 0.20624089241027832]",11113,"[1.1106443405151367, 1.6599810123443604, 5.280764102935791]","[2.049173593521118, -0.5742919445037842, 0.09542720764875412]",-9.145074,-9.657117,correct,True,-18.290148,-28.971352,correct,True,-13.467886,-11.471492,intuitive,False,8.6133175,25395,"[-1.0991380214691162, 5.238546848297119]","[0.543979287147522, 4.96011209487915]",10264,"[1.0981305837631226, 1.5500578880310059, 5.153778076171875]","[3.972803831100464, 3.3494434356689453, -0.17745359241962433]",-10.038006,-9.567077,intuitive,False,-20.076012,-28.70123,correct,True,-13.396813,-11.199544,intuitive,False,The capital
capitals-recall,13,state,Alaska,Juneau,Anchorage,,What is the capital of Alaska?,The capital of Alaska is,0.0311,0.283,9.099678457,The capital of Alaska is,10,8.417104,24261,"[-0.9449058771133423, 7.000183582305908]","[-2.9754464626312256, 1.1116191148757935]",5668,"[1.9061113595962524, 1.1798173189163208, 5.1460700035095215]","[-0.7218016982078552, 2.487100124359131, 5.261209487915039]",-9.173346,-9.388074,correct,True,-18.346691,-28.16422,correct,True,-13.331524,-10.480507,intuitive,False,8.663124,22975,"[-0.831731379032135, 6.837184906005859]","[-0.09732173383235931, 4.829510688781738]",3557,"[2.254239559173584, 2.756652593612671, 4.854560852050781]","[-1.2719913721084595, 0.6742209792137146, 5.724620819091797]",-9.029928,-8.847969,intuitive,False,-18.059856,-26.543907,correct,True,-12.933516,-9.847544,intuitive,False,The capital
capitals-recall,13,state,Alaska,Juneau,Anchorage,,What is the capital of Alaska?,The capital of Alaska is,0.0311,0.283,9.099678457,The capital of Alaska is,11,8.569937,29092,"[-2.267679214477539, 7.117893218994141]","[1.3277405500411987, 0.09112052619457245]",7353,"[1.388871431350708, 2.1754138469696045, 6.599883556365967]","[3.5836613178253174, 0.4778485596179962, -0.13900847733020782]",-9.555584,-8.617031,intuitive,False,-19.111168,-25.851093,correct,True,-14.427128,-10.770578,intuitive,False,8.673617,21217,"[-0.7797369360923767, 8.310312271118164]","[-1.3346123695373535, 2.0667836666107178]",5330,"[1.6148778200149536, 2.959937572479248, 6.4850335121154785]","[1.6604746580123901, 0.40286916494369507, -0.4345872700214386]",-8.073549,-8.251965,correct,True,-16.147099,-24.755894,correct,True,-12.673346,-10.278731,intuitive,False,The capital
capitals-recall,13,state,Alaska,Juneau,Anchorage,,What is the capital of Alaska?,The capital of Alaska is,0.0311,0.283,9.099678457,The capital of Alaska is,12,8.477046,25349,"[-1.460715889930725, 6.801172256469727]","[-0.9939715266227722, 3.1992812156677246]",1638,"[2.882207155227661, 2.2432515621185303, 6.079893589019775]","[-0.3563408851623535, -2.218294858932495, -0.1758946180343628]",-9.313199,-8.225447,intuitive,False,-18.626398,-24.67634,correct,True,-13.505965,-9.163042,intuitive,False,8.690168,23576,"[-1.1329609155654907, 8.561563491821289]","[-0.1384623795747757, 5.508467674255371]",3533,"[2.019838571548462, 2.912844181060791, 5.713965892791748]","[0.009850307367742062, 0.6519778966903687, 0.87714022397995]",-8.057227,-8.365148,correct,True,-16.114454,-25.095444,correct,True,-12.987686,-9.834885,intuitive,False,The capital
capitals-recall,13,state,Alaska,Juneau,Anchorage,,What is the capital of Alaska?,The capital of Alaska is,0.0311,0.283,9.099678457,The capital of Alaska is,13,8.46224,28202,"[-1.7506264448165894, 7.601242542266846]","[-0.14281713962554932, 4.593023777008057]",3019,"[2.450126886367798, 1.152177095413208, 5.609508037567139]","[-0.9821478724479675, 0.9255834221839905, 6.813579082489014]",-9.209021,-9.089671,intuitive,False,-18.418041,-27.269012,correct,True,-13.95079,-9.750038,intuitive,False,8.474599,24307,"[-1.0498346090316772, 10.053024291992188]","[-0.5264084339141846, 3.3592896461486816]",5393,"[1.7710371017456055, 2.977501630783081, 5.640013694763184]","[-1.749078631401062, -0.910471498966217, 7.864068508148193]",-7.5024333,-8.581903,correct,True,-15.004867,-25.74571,correct,True,-13.201962,-10.381091,intuitive,False,The capital
capitals-recall,13,state,Alaska,Juneau,Anchorage,,What is the capital of Alaska?,The capital of Alaska is,0.0311,0.283,9.099678457,The capital of Alaska is,14,8.300135,27013,"[-1.7687945365905762, 8.468650817871094]","[2.067699909210205, -0.22492946684360504]",3646,"[2.027777671813965, 1.424939751625061, 7.683550834655762]","[-0.15887777507305145, 2.2853546142578125, 3.6985416412353516]",-8.743378,-8.553368,intuitive,False,-17.486755,-25.660103,correct,True,-13.766429,-9.969856,intuitive,False,7.7647543,24386,"[-1.158031702041626, 10.138675689697266]","[2.6838724613189697, -0.33392640948295593]",8584,"[1.0975509881973267, 2.262535810470581, 8.278349876403809]","[0.4685216248035431, 2.686119794845581, 2.499915838241577]",-7.568979,-8.38206,correct,True,-15.137958,-25.14618,correct,True,-13.406511,-11.1509285,intuitive,False,The capital
capitals-recall,13,state,Alaska,Juneau,Anchorage,,What is the capital of Alaska?,The capital of Alaska is,0.0311,0.283,9.099678457,The capital of Alaska is,15,8.271921,20202,"[-0.7749016284942627, 7.738601207733154]","[1.8343108892440796, 11.957047462463379]",3705,"[1.751905083656311, 2.1421031951904297, 8.072242736816406]","[2.1341307163238525, -0.6262843608856201, 11.086883544921875]",-8.399018,-8.172887,intuitive,False,-16.798037,-24.518661,correct,True,-12.507282,-9.980475,intuitive,False,6.6533637,12653,"[0.3369373083114624, 9.298632621765137]","[-1.2141447067260742, 14.9266939163208]",7658,"[1.0971585512161255, 3.0902302265167236, 8.307141304016113]","[4.232309818267822, -0.9543228149414062, 11.334212303161621]",-7.1195555,-8.055061,correct,True,-14.239111,-24.165184,correct,True,-12.017029,-11.256809,intuitive,False,The capital
capitals-recall,13,state,Alaska,Juneau,Anchorage,,What is the capital of Alaska?,The capital of Alaska is,0.0311,0.283,9.099678457,The capital of Alaska is,16,7.548675,14364,"[0.15774601697921753, 11.858428955078125]","[3.535132884979248, 5.008459091186523]",2501,"[2.3955533504486084, 1.482906460762024, 11.397351264953613]","[3.429072618484497, 2.539767265319824, 10.808645248413086]",-6.5376306,-7.381609,correct,True,-13.075261,-22.144827,correct,True,-12.032443,-9.794636,intuitive,False,4.252558,14606,"[-0.16808578372001648, 14.9975004196167]","[1.241077184677124, 4.582594871520996]",1592,"[2.5700366497039795, 2.1708874702453613, 11.963641166687012]","[3.123019218444824, 3.1796765327453613, 12.051311492919922]",-6.608315,-7.113376,correct,True,-13.21663,-21.340128,correct,True,-13.171054,-10.432932,intuitive,False,The capital
capitals-recall,13,state,Alaska,Juneau,Anchorage,,What is the capital of Alaska?,The capital of Alaska is,0.0311,0.283,9.099678457,The capital of Alaska is,17,1.2090825,4701,"[1.7605795860290527, 12.898990631103516]","[-1.3921995162963867, 1.725604772567749]",687,"[3.6372547149658203, 2.324789524078369, 14.48869800567627]","[-1.7454429864883423, 0.49399876594543457, 6.023272514343262]",-6.8636203,-7.0889974,correct,True,-13.727241,-21.266993,correct,True,-13.086677,-11.210002,intuitive,False,3.1970193,10125,"[0.31179797649383545, 14.988808631896973]","[-0.29127201437950134, 2.3617641925811768]",522,"[3.4099743366241455, 3.193138599395752, 15.404099464416504]","[2.7310566902160645, 2.436061143875122, 5.667175769805908]",-6.5661774,-6.3612747,intuitive,False,-13.132355,-19.083824,correct,True,-13.045382,-9.947208,intuitive,False,The capital
capitals-recall,13,state,Alaska,Juneau,Anchorage,,What is the capital of Alaska?,The capital of Alaska is,0.0311,0.283,9.099678457,The capital of Alaska is,18,0.71553296,7870,"[1.0208605527877808, 11.527762413024902]","[-1.404990553855896, 4.255191326141357]",2111,"[2.529733180999756, 2.190962791442871, 15.233572959899902]","[-1.8990917205810547, 3.8051066398620605, 5.206989288330078]",-8.251241,-7.8563905,intuitive,False,-16.502481,-23.569172,correct,True,-14.857249,-13.348377,intuitive,False,3.761141,11445,"[0.17825546860694885, 13.358380317687988]","[0.26416435837745667, 6.400373458862305]",345,"[3.872089385986328, 3.7000975608825684, 16.02587890625]","[1.1711950302124023, 2.8495020866394043, 3.219439744949341]",-6.8126,-6.148138,intuitive,False,-13.6252,-18.444414,correct,True,-13.124592,-9.430758,intuitive,False,The capital
capitals-recall,13,state,Alaska,Juneau,Anchorage,,What is the capital of Alaska?,The capital of Alaska is,0.0311,0.283,9.099678457,The capital of Alaska is,19,1.5783664,10871,"[0.43378645181655884, 11.738992691040039]","[6.597777843475342, 5.858030319213867]",4554,"[1.6152161359786987, 3.139207124710083, 15.73818302154541]","[8.218117713928223, 3.0989110469818115, 13.787050247192383]",-7.7892575,-7.420751,intuitive,False,-15.578515,-22.262253,correct,True,-14.184643,-13.003213,intuitive,False,4.280783,12378,"[0.23746363818645477, 14.369500160217285]","[0.9522190690040588, 8.613115310668945]",480,"[3.787827491760254, 4.199429512023926, 15.902741432189941]","[0.7427924871444702, 1.6657201051712036, 11.92535400390625]",-6.669973,-5.9965615,intuitive,False,-13.339946,-17.989685,correct,True,-13.080478,-9.530116,intuitive,False,The capital
capitals-recall,13,state,Alaska,Juneau,Anchorage,,What is the capital of Alaska?,The capital of Alaska is,0.0311,0.283,9.099678457,The capital of Alaska is,20,1.5083771,627,"[3.6423842906951904, 11.966048240661621]","[2.1321043968200684, 7.9307861328125]",113,"[5.375692367553711, 4.053127765655518, 18.85845947265625]","[4.600170612335205, 5.757174015045166, 2.9563567638397217]",-6.182631,-6.0664916,intuitive,False,-12.365262,-18.199474,correct,True,-11.164138,-9.43083,intuitive,False,2.5835419,10514,"[0.5037527680397034, 15.202472686767578]","[-1.815360188484192, 10.060672760009766]",686,"[3.524113178253174, 4.131683826446533, 18.2558536529541]","[-0.6369518637657166, 4.244691371917725, 2.910888195037842]",-7.1758065,-6.717127,intuitive,False,-14.351613,-20.15138,correct,True,-14.246378,-11.226015,intuitive,False,The capital
capitals-recall,13,state,Alaska,Juneau,Anchorage,,What is the capital of Alaska?,The capital of Alaska is,0.0311,0.283,9.099678457,The capital of Alaska is,21,1.0556638,537,"[3.874645233154297, 13.28534984588623]","[5.814060688018799, 3.5506017208099365]",65,"[6.248257160186768, 5.407271385192871, 18.534860610961914]","[5.067071437835693, 1.6729048490524292, 10.713691711425781]",-6.2548013,-5.6825166,intuitive,False,-12.509603,-17.04755,correct,True,-12.076887,-9.703275,intuitive,False,2.8743837,14221,"[-0.08343502879142761, 16.448078155517578]","[-0.21597179770469666, 2.4521501064300537]",1239,"[2.9343090057373047, 4.929780960083008, 17.874900817871094]","[-0.04784323275089264, 3.5012779235839844, 8.987573623657227]",-7.300056,-6.7102504,intuitive,False,-14.600112,-20.13075,correct,True,-14.56778,-11.550032,intuitive,False,The capital
capitals-recall,13,state,Alaska,Juneau,Anchorage,,What is the capital of Alaska?,The capital of Alaska is,0.0311,0.283,9.099678457,The capital of Alaska is,22,2.9172127,157,"[5.304407119750977, 13.382330894470215]","[12.258696556091309, 9.948623657226562]",29,"[7.24479341506958, 5.447028160095215, 20.357494354248047]","[8.348739624023438, 4.2873735427856445, 6.358829975128174]",-4.5376706,-4.6825542,correct,True,-9.075341,-14.047663,correct,True,-8.682829,-6.7424426,intuitive,False,1.7763176,14423,"[-0.1297501176595688, 15.373953819274902]","[-1.2319594621658325, 6.979668140411377]",1551,"[2.694509267807007, 5.375898361206055, 19.128520965576172]","[3.468055009841919, -1.042199730873108, 5.631233215332031]",-7.7851653,-6.974797,intuitive,False,-15.570331,-20.92439,correct,True,-15.495917,-12.6716585,intuitive,False,The capital
capitals-recall,13,state,Alaska,Juneau,Anchorage,,What is the capital of Alaska?,The capital of Alaska is,0.0311,0.283,9.099678457,The capital of Alaska is,23,3.3228698,14,"[8.919534683227539, 15.1549072265625]","[2.9780044555664062, 10.819097518920898]",9,"[9.382699966430664, 6.210904121398926, 21.0000057220459]","[7.442144393920898, 4.697879791259766, 5.713741779327393]",-2.6494663,-3.8669217,correct,True,-5.2989326,-11.600765,correct,True,-5.2162595,-4.753094,intuitive,False,1.0809904,17069,"[-0.38022181391716003, 15.980841636657715]","[-1.0433558225631714, 3.265471935272217]",975,"[3.2528364658355713, 4.668089866638184, 19.597461700439453]","[4.092351913452148, -0.9786044359207153, 4.512645244598389]",-8.327483,-7.5283546,intuitive,False,-16.654966,-22.585064,correct,True,-16.612728,-12.9796715,intuitive,False,The capital
capitals-recall,13,state,Alaska,Juneau,Anchorage,,What is the capital of Alaska?,The capital of Alaska is,0.0311,0.283,9.099678457,The capital of Alaska is,24,5.578598,7,"[9.135623931884766, 17.20233726501465]","[5.8727030754089355, 8.90852165222168]",2,"[10.77370548248291, 7.114223003387451, 21.578508377075195]","[1.831284761428833, 10.73257827758789, 7.33392858505249]",-2.019605,-2.7665415,correct,True,-4.03921,-8.299624,correct,True,-4.0270405,-2.388959,intuitive,False,1.3778265,17213,"[-0.5873514413833618, 15.663138389587402]","[-0.701338529586792, 5.682184219360352]",343,"[3.9361109733581543, 4.1301774978637695, 19.99079132080078]","[2.100201368331909, 3.6396777629852295, 7.828647613525391]",-8.133113,-7.125553,intuitive,False,-16.266226,-21.37666,correct,True,-16.23037,-11.706897,intuitive,False,The capital
capitals-recall,13,state,Alaska,Juneau,Anchorage,,What is the capital of Alaska?,The capital of Alaska is,0.0311,0.283,9.099678457,The capital of Alaska is,25,2.8076026,4,"[10.035297393798828, 18.565959930419922]","[8.042041778564453, 5.5455169677734375]",3,"[10.5563383102417, 9.678010940551758, 22.316373825073242]","[2.0921411514282227, 7.5010151863098145, 4.879003524780273]",-1.959678,-2.2447493,correct,True,-3.919356,-6.7342477,correct,True,-3.914867,-3.393826,intuitive,False,1.3075163,18061,"[-0.6883466839790344, 16.040918350219727]","[1.6732460260391235, 0.2618444561958313]",268,"[4.118274688720703, 4.742551326751709, 20.855314254760742]","[6.402609825134277, 2.274029016494751, 3.3360865116119385]",-8.112863,-6.608543,intuitive,False,-16.225725,-19.825628,correct,True,-16.201344,-11.394715,intuitive,False,The capital
capitals-recall,13,state,Alaska,Juneau,Anchorage,,What is the capital of Alaska?,The capital of Alaska is,0.0311,0.283,9.099678457,The capital of Alaska is,26,4.4516435,2,"[11.433570861816406, 19.683435440063477]","[5.276947975158691, 1.8559901714324951]",4,"[10.441570281982422, 11.360180854797363, 22.669845581054688]","[2.2225613594055176, 4.503967761993408, 10.87908935546875]",-0.87127537,-1.4761244,correct,True,-1.7425507,-4.4283733,correct,True,-1.740988,-2.7329886,correct,True,1.1154974,13928,"[-0.35217222571372986, 15.616786003112793]","[-0.3429180085659027, 6.009679317474365]",102,"[5.080545902252197, 5.077798843383789, 20.84518051147461]","[-0.30560749769210815, 2.2131195068359375, 11.604104995727539]",-8.1082735,-6.2218823,intuitive,False,-16.216547,-18.665648,correct,True,-16.188002,-10.755287,intuitive,False,The capital
