task,item_id,entity_type,entity,correct,intuitive,intuitive_2,question,prefix,population_correct,population_intuitive,population_ratio,condition,correct_first,query,model_input,layer_idx,entropy_first_token,rank_correct_first_token,logits_correct,logits_deltas_correct,rank_intuitive_first_token,logits_intuitive,logits_deltas_intuitive,mean_logprob_correct,mean_logprob_intuitive,mean_logprob_response,mean_logprob_response_isCorrect,sum_logprob_correct,sum_logprob_intuitive,sum_logprob_response,sum_logprob_response_isCorrect,first_logprob_correct,first_logprob_intuitive,first_logprob_response,first_logprob_response_isCorrect,control_entropy_first_token,control_rank_correct_first_token,control_logits_correct,control_logits_deltas_correct,control_rank_intuitive_first_token,control_logits_intuitive,control_logits_deltas_intuitive,control_mean_logprob_correct,control_mean_logprob_intuitive,control_mean_logprob_response,control_mean_logprob_response_isCorrect,control_sum_logprob_correct,control_sum_logprob_intuitive,control_sum_logprob_response,control_sum_logprob_response_isCorrect,control_first_logprob_correct,control_first_logprob_intuitive,control_first_logprob_response,control_first_logprob_response_isCorrect,control_model_input
capitals-recognition,13,state,Alaska,Juneau,Anchorage,,What is the capital of Alaska?,The capital of Alaska is,0.0311,0.283,9.099678457,intuitive_first,False,"The capital of Alaska is either Anchorage or Juneau. In fact,","The capital of Alaska is either Anchorage or Juneau. In fact, the capital of Alaska is",11,6.3229017,19281,"[-0.6312897801399231, 3.0007011890411377]","[-0.11513634771108627, 2.309941291809082]",5614,"[1.5623127222061157, 3.882397413253784, 6.168916702270508]","[4.196788787841797, -2.1608264446258545, 0.16545216739177704]",-10.917255,-8.042262,intuitive,False,-21.83451,-24.126785,correct,True,-13.099154,-10.905552,intuitive,False,8.673617,21217,"[-0.7797369360923767, 8.310312271118164]","[-1.3346123695373535, 2.0667836666107178]",5330,"[1.6148778200149536, 2.959937572479248, 6.4850335121154785]","[1.6604746580123901, 0.40286916494369507, -0.4345872700214386]",-8.073549,-8.251965,correct,True,-16.147099,-24.755894,correct,True,-12.673346,-10.278731,intuitive,False,The capital
capitals-recognition,13,state,Alaska,Juneau,Anchorage,,What is the capital of Alaska?,The capital of Alaska is,0.0311,0.283,9.099678457,intuitive_first,False,"The capital of Alaska is either Anchorage or Juneau. In fact,","The capital of Alaska is either Anchorage or Juneau. In fact, the capital of Alaska is",12,2.9412463,19840,"[-0.6398415565490723, 3.779392719268799]","[0.1500699371099472, 5.194134712219238]",1049,"[3.3651885986328125, 2.6720192432403564, 5.686844348907471]","[-1.9402011632919312, 1.2952122688293457, 0.5211777091026306]",-11.039461,-8.397509,intuitive,False,-22.078922,-25.192526,correct,True,-14.088142,-10.083113,intuitive,False,8.690168,23576,"[-1.1329609155654907, 8.561563491821289]","[-0.1384623795747757, 5.508467674255371]",3533,"[2.019838571548462, 2.912844181060791, 5.713965892791748]","[0.009850307367742062, 0.6519778966903687, 0.87714022397995]",-8.057227,-8.365148,correct,True,-16.114454,-25.095444,correct,True,-12.987686,-9.834885,intuitive,False,The capital
capitals-recognition,13,state,Alaska,Juneau,Anchorage,,What is the capital of Alaska?,The capital of Alaska is,0.0311,0.283,9.099678457,intuitive_first,False,"The capital of Alaska is either Anchorage or Juneau. In fact,","The capital of Alaska is either Anchorage or Juneau. In fact, the capital of Alaska is",13,5.2339196,20372,"[-0.48495298624038696, 5.9400315284729]","[0.8374953269958496, 3.3972272872924805]",4908,"[1.9879307746887207, 3.0182433128356934, 5.452601909637451]","[-0.8808462023735046, 0.27749279141426086, 7.088788986206055]",-9.687513,-8.805425,intuitive,False,-19.375027,-26.416275,correct,True,-13.472078,-10.999194,intuitive,False,8.474599,24307,"[-1.0498346090316772, 10.053024291992188]","[-0.5264084339141846, 3.3592896461486816]",5393,"[1.7710371017456055, 2.977501630783081, 5.640013694763184]","[-1.749078631401062, -0.910471498966217, 7.864068508148193]",-7.5024333,-8.581903,correct,True,-15.004867,-25.74571,correct,True,-13.201962,-10.381091,intuitive,False,The capital
capitals-recognition,13,state,Alaska,Juneau,Anchorage,,What is the capital of Alaska?,The capital of Alaska is,0.0311,0.283,9.099678457,intuitive_first,False,"The capital of Alaska is either Anchorage or Juneau. In fact,","The capital of Alaska is either Anchorage or Juneau. In fact, the capital of Alaska is",14,5.544011,16149,"[0.011894753202795982, 7.175258159637451]","[1.4593852758407593, 0.8350111246109009]",7541,"[1.3176374435424805, 3.017590045928955, 7.659756183624268]","[-0.9230373501777649, 2.03690242767334, 3.241753101348877]",-8.786933,-8.415607,intuitive,False,-17.573866,-25.246822,correct,True,-12.842232,-11.5364895,intuitive,False,7.7647543,24386,"[-1.158031702041626, 10.138675689697266]","[2.6838724613189697, -0.33392640948295593]",8584,"[1.0975509881973267, 2.262535810470581, 8.278349876403809]","[0.4685216248035431, 2.686119794845581, 2.499915838241577]",-7.568979,-8.38206,correct,True,-15.137958,-25.14618,correct,True,-13.406511,-11.1509285,intuitive,False,The capital
capitals-recognition,13,state,Alaska,Juneau,Anchorage,,What is the capital of Alaska?,The capital of Alaska is,0.0311,0.283,9.099678457,intuitive_first,False,"The capital of Alaska is either Anchorage or Juneau. In fact,","The capital of Alaska is either Anchorage or Juneau. In fact, the capital of Alaska is",15,3.8958225,9455,"[0.7264837622642517, 6.880770683288574]","[0.07723189145326614, 11.929558753967285]",9520,"[0.715465784072876, 3.66300368309021, 7.8931732177734375]","[3.6899425983428955, -0.4390985667705536, 10.458075523376465]",-8.648991,-8.336837,intuitive,False,-17.297981,-25.01051,correct,True,-12.495263,-12.506281,correct,True,6.6533637,12653,"[0.3369373083114624, 9.298632621765137]","[-1.2141447067260742, 14.9266939163208]",7658,"[1.0971585512161255, 3.0902302265167236, 8.307141304016113]","[4.232309818267822, -0.9543228149414062, 11.334212303161621]",-7.1195555,-8.055061,correct,True,-14.239111,-24.165184,correct,True,-12.017029,-11.256809,intuitive,False,The capital
capitals-recognition,13,state,Alaska,Juneau,Anchorage,,What is the capital of Alaska?,The capital of Alaska is,0.0311,0.283,9.099678457,intuitive_first,False,"The capital of Alaska is either Anchorage or Juneau. In fact,","The capital of Alaska is either Anchorage or Juneau. In fact, the capital of Alaska is",16,4.985042,12667,"[0.6209402084350586, 12.04920768737793]","[1.743928074836731, 8.101758003234863]",3520,"[2.413536310195923, 3.2218897342681885, 11.043766975402832]","[2.3743722438812256, 2.7704944610595703, 11.507363319396973]",-6.774789,-7.0881753,correct,True,-13.549578,-21.264526,correct,True,-12.730776,-10.938179,intuitive,False,4.252558,14606,"[-0.16808578372001648, 14.9975004196167]","[1.241077184677124, 4.582594871520996]",1592,"[2.5700366497039795, 2.1708874702453613, 11.963641166687012]","[3.123019218444824, 3.1796765327453613, 12.051311492919922]",-6.608315,-7.113376,correct,True,-13.21663,-21.340128,correct,True,-13.171054,-10.432932,intuitive,False,The capital
capitals-recognition,13,state,Alaska,Juneau,Anchorage,,What is the capital of Alaska?,The capital of Alaska is,0.0311,0.283,9.099678457,intuitive_first,False,"The capital of Alaska is either Anchorage or Juneau. In fact,","The capital of Alaska is either Anchorage or Juneau. In fact, the capital of Alaska is",17,4.012078,8472,"[1.3123674392700195, 14.126739501953125]","[-0.284495085477829, 0.8529841899871826]",1667,"[3.221719264984131, 4.06821346282959, 14.330177307128906]","[0.41341227293014526, -1.3352715969085693, 5.553427219390869]",-6.2555666,-6.053177,intuitive,False,-12.511133,-18.15953,correct,True,-12.316915,-10.407562,intuitive,False,3.1970193,10125,"[0.31179797649383545, 14.988808631896973]","[-0.29127201437950134, 2.3617641925811768]",522,"[3.4099743366241455, 3.193138599395752, 15.404099464416504]","[2.7310566902160645, 2.436061143875122, 5.667175769805908]",-6.5661774,-6.3612747,intuitive,False,-13.132355,-19.083824,correct,True,-13.045382,-9.947208,intuitive,False,The capital
capitals-recognition,13,state,Alaska,Juneau,Anchorage,,What is the capital of Alaska?,The capital of Alaska is,0.0311,0.283,9.099678457,intuitive_first,False,"The capital of Alaska is either Anchorage or Juneau. In fact,","The capital of Alaska is either Anchorage or Juneau. In fact, the capital of Alaska is",18,1.2027059,10666,"[1.0058711767196655, 12.728401184082031]","[-0.5000461339950562, 5.4721455574035645]",2444,"[2.930065155029297, 3.095327138900757, 15.04495620727539]","[0.18242664635181427, 3.1823344230651855, 4.406973361968994]",-7.6844134,-7.1433644,intuitive,False,-15.368827,-21.430094,correct,True,-14.527806,-12.603612,intuitive,False,3.761141,11445,"[0.17825546860694885, 13.358380317687988]","[0.26416435837745667, 6.400373458862305]",345,"[3.872089385986328, 3.7000975608825684, 16.02587890625]","[1.1711950302124023, 2.8495020866394043, 3.219439744949341]",-6.8126,-6.148138,intuitive,False,-13.6252,-18.444414,correct,True,-13.124592,-9.430758,intuitive,False,The capital
capitals-recognition,13,state,Alaska,Juneau,Anchorage,,What is the capital of Alaska?,The capital of Alaska is,0.0311,0.283,9.099678457,intuitive_first,False,"The capital of Alaska is either Anchorage or Juneau. In fact,","The capital of Alaska is either Anchorage or Juneau. In fact, the capital of Alaska is",19,1.5784267,11611,"[0.7495737075805664, 13.434717178344727]","[5.417953968048096, 6.375149726867676]",2641,"[2.7413132190704346, 3.8472518920898438, 15.37779426574707]","[5.167722702026367, 2.8462655544281006, 13.413214683532715]",-7.946522,-7.116304,intuitive,False,-15.893044,-21.348911,correct,True,-15.264707,-13.272967,intuitive,False,4.280783,12378,"[0.23746363818645477, 14.369500160217285]","[0.9522190690040588, 8.613115310668945]",480,"[3.787827491760254, 4.199429512023926, 15.902741432189941]","[0.7427924871444702, 1.6657201051712036, 11.92535400390625]",-6.669973,-5.9965615,intuitive,False,-13.339946,-17.989685,correct,True,-13.080478,-9.530116,intuitive,False,The capital
capitals-recognition,13,state,Alaska,Juneau,Anchorage,,What is the capital of Alaska?,The capital of Alaska is,0.0311,0.283,9.099678457,intuitive_first,False,"The capital of Alaska is either Anchorage or Juneau. In fact,","The capital of Alaska is either Anchorage or Juneau. In fact, the capital of Alaska is",20,1.6751987,2516,"[2.6746230125427246, 13.524544715881348]","[3.2679378986358643, 8.496516227722168]",600,"[4.224609851837158, 4.4165449142456055, 18.522687911987305]","[2.3305327892303467, 6.876998424530029, 3.6303579807281494]",-6.771829,-6.4239526,intuitive,False,-13.543658,-19.271858,correct,True,-13.01169,-11.461702,intuitive,False,2.5835419,10514,"[0.5037527680397034, 15.202472686767578]","[-1.815360188484192, 10.060672760009766]",686,"[3.524113178253174, 4.131683826446533, 18.2558536529541]","[-0.6369518637657166, 4.244691371917725, 2.910888195037842]",-7.1758065,-6.717127,intuitive,False,-14.351613,-20.15138,correct,True,-14.246378,-11.226015,intuitive,False,The capital
capitals-recognition,13,state,Alaska,Juneau,Anchorage,,What is the capital of Alaska?,The capital of Alaska is,0.0311,0.283,9.099678457,intuitive_first,False,"The capital of Alaska is either Anchorage or Juneau. In fact,","The capital of Alaska is either Anchorage or Juneau. In fact, the capital of Alaska is",21,2.5623074,1518,"[3.4182393550872803, 14.874327659606934]","[4.417577743530273, 2.9449782371520996]",607,"[4.39084005355835, 6.054697513580322, 18.413082122802734]","[12.645657539367676, 0.9343733191490173, 10.218472480773926]",-6.125121,-5.75376,intuitive,False,-12.250242,-17.26128,correct,True,-12.101555,-11.128954,intuitive,False,2.8743837,14221,"[-0.08343502879142761, 16.448078155517578]","[-0.21597179770469666, 2.4521501064300537]",1239,"[2.9343090057373047, 4.929780960083008, 17.874900817871094]","[-0.04784323275089264, 3.5012779235839844, 8.987573623657227]",-7.300056,-6.7102504,intuitive,False,-14.600112,-20.13075,correct,True,-14.56778,-11.550032,intuitive,False,The capital
capitals-recognition,13,state,Alaska,Juneau,Anchorage,,What is the capital of Alaska?,The capital of Alaska is,0.0311,0.283,9.099678457,intuitive_first,False,"The capital of Alaska is either Anchorage or Juneau. In fact,","The capital of Alaska is either Anchorage or Juneau. In fact, the capital of Alaska is",22,3.273995,647,"[4.340115070343018, 14.416876792907715]","[13.37818431854248, 9.227100372314453]",49,"[7.535370349884033, 5.708718776702881, 20.222789764404297]","[7.03287935256958, 2.824697494506836, 6.8960981369018555]",-5.317989,-4.5452104,intuitive,False,-10.635978,-13.635632,correct,True,-10.441923,-7.246668,intuitive,False,1.7763176,14423,"[-0.1297501176595688, 15.373953819274902]","[-1.2319594621658325, 6.979668140411377]",1551,"[2.694509267807007, 5.375898361206055, 19.128520965576172]","[3.468055009841919, -1.042199730873108, 5.631233215332031]",-7.7851653,-6.974797,intuitive,False,-15.570331,-20.92439,correct,True,-15.495917,-12.6716585,intuitive,False,The capital
capitals-recognition,13,state,Alaska,Juneau,Anchorage,,What is the capital of Alaska?,The capital of Alaska is,0.0311,0.283,9.099678457,intuitive_first,False,"The capital of Alaska is either Anchorage or Juneau. In fact,","The capital of Alaska is either Anchorage or Juneau. In fact, the capital of Alaska is",23,5.0485363,40,"[7.891995906829834, 16.026042938232422]","[2.775053024291992, 10.317943572998047]",22,"[9.052146911621094, 6.036733627319336, 21.042810440063477]","[14.691922187805176, 9.536944389343262, 5.7039289474487305]",-3.1538646,-3.8240182,correct,True,-6.3077292,-11.4720545,correct,True,-6.2629128,-5.1027613,intuitive,False,1.0809904,17069,"[-0.38022181391716003, 15.980841636657715]","[-1.0433558225631714, 3.265471935272217]",975,"[3.2528364658355713, 4.668089866638184, 19.597461700439453]","[4.092351913452148, -0.9786044359207153, 4.512645244598389]",-8.327483,-7.5283546,intuitive,False,-16.654966,-22.585064,correct,True,-16.612728,-12.9796715,intuitive,False,The capital
capitals-recognition,13,state,Alaska,Juneau,Anchorage,,What is the capital of Alaska?,The capital of Alaska is,0.0311,0.283,9.099678457,intuitive_first,False,"The capital of Alaska is either Anchorage or Juneau. In fact,","The capital of Alaska is either Anchorage or Juneau. In fact, the capital of Alaska is",24,5.0199876,36,"[8.019905090332031, 18.120241165161133]","[23.04547691345215, 9.511297225952148]",1,"[11.945622444152832, 7.944053649902344, 21.53038787841797]","[-0.9098343253135681, 9.563875198364258, 6.307188987731934]",-2.9843445,-2.1447341,intuitive,False,-5.968689,-6.434202,correct,True,-5.9620504,-2.036333,intuitive,False,1.3778265,17213,"[-0.5873514413833618, 15.663138389587402]","[-0.701338529586792, 5.682184219360352]",343,"[3.9361109733581543, 4.1301774978637695, 19.99079132080078]","[2.100201368331909, 3.6396777629852295, 7.828647613525391]",-8.133113,-7.125553,intuitive,False,-16.266226,-21.37666,correct,True,-16.23037,-11.706897,intuitive,False,The capital
capitals-recognition,13,state,Alaska,Juneau,Anchorage,,What is the capital of Alaska?,The capital of Alaska is,0.0311,0.283,9.099678457,intuitive_first,False,"The capital of Alaska is either Anchorage or Juneau. In fact,","The capital of Alaska is either Anchorage or Juneau. In fact, the capital of Alaska is",25,4.0159974,1,"[13.140788078308105, 19.498680114746094]","[10.581120491027832, 6.487744331359863]",6,"[10.916272163391113, 9.804194450378418, 22.059656143188477]","[2.4280812740325928, 5.772258758544922, 5.774755001068115]",-0.5615473,-1.9240791,correct,True,-1.1230946,-5.7722373,correct,True,-1.1201035,-3.3446193,correct,True,1.3075163,18061,"[-0.6883466839790344, 16.040918350219727]","[1.6732460260391235, 0.2618444561958313]",268,"[4.118274688720703, 4.742551326751709, 20.855314254760742]","[6.402609825134277, 2.274029016494751, 3.3360865116119385]",-8.112863,-6.608543,intuitive,False,-16.225725,-19.825628,correct,True,-16.201344,-11.394715,intuitive,False,The capital
capitals-recognition,13,state,Alaska,Juneau,Anchorage,,What is the capital of Alaska?,The capital of Alaska is,0.0311,0.283,9.099678457,intuitive_first,False,"The capital of Alaska is either Anchorage or Juneau. In fact,","The capital of Alaska is either Anchorage or Juneau. In fact, the capital of Alaska is",26,1.8273752,1,"[14.662748336791992, 20.605709075927734]","[4.137364864349365, 2.7475552558898926]",5,"[10.585132598876953, 10.866311073303223, 22.595792770385742]","[0.9029338955879211, 4.890804767608643, 11.431892395019531]",-0.15104383,-1.9357189,correct,True,-0.30208766,-5.8071566,correct,True,-0.30067462,-4.37829,correct,True,1.1154974,13928,"[-0.35217222571372986, 15.616786003112793]","[-0.3429180085659027, 6.009679317474365]",102,"[5.080545902252197, 5.077798843383789, 20.84518051147461]","[-0.30560749769210815, 2.2131195068359375, 11.604104995727539]",-8.1082735,-6.2218823,intuitive,False,-16.216547,-18.665648,correct,True,-16.188002,-10.755287,intuitive,False,The capital
capitals-recognition,13,state,Alaska,Juneau,Anchorage,,What is the capital of Alaska?,The capital of Alaska is,0.0311,0.283,9.099678457,intuitive_first,False,"The capital of Alaska is either Anchorage or Juneau. In fact,","The capital of Alaska is either Anchorage or Juneau. In fact, the capital of Alaska is",27,1.5397406,1,"[14.82429313659668, 20.323209762573242]","[7.944459438323975, 3.9278295040130615]",7,"[10.257685661315918, 11.588406562805176, 24.45174789428711]","[11.992624282836914, 12.119440078735352, 7.7637200355529785]",-0.1450012,-1.8819054,correct,True,-0.2900024,-5.645716,correct,True,-0.28893247,-4.85554,correct,True,2.4707277,12839,"[-0.40378111600875854, 15.917027473449707]","[0.08348216861486435, 1.9252307415008545]",116,"[4.847173690795898, 5.398929595947266, 22.820941925048828]","[0.2303747832775116, 4.595559597015381, 6.857494354248047]",-7.3696036,-5.6144443,intuitive,False,-14.739207,-16.843332,correct,True,-14.722877,-9.471924,intuitive,False,The capital
capitals-recognition,13,state,Alaska,Juneau,Anchorage,,What is the capital of Alaska?,The capital of Alaska is,0.0311,0.283,9.099678457,intuitive_first,False,"The capital of Alaska is either Anchorage or Juneau. In fact,","The capital of Alaska is either Anchorage or Juneau. In fact, the capital of Alaska is",28,0.7731482,1,"[15.40861701965332, 20.07876968383789]","[10.435245513916016, 9.85131549835205]",2,"[12.208080291748047, 14.072294235229492, 25.1817569732666]","[9.407219886779785, 12.522480010986328, 3.2286171913146973]",-0.05598966,-1.132261,correct,True,-0.11197932,-3.396783,correct,True,-0.11084307,-3.31138,correct,True,2.3635554,11156,"[-0.36018893122673035, 15.376285552978516]","[0.1454790234565735, 3.9349207878112793]",115,"[4.562959671020508, 6.349117279052734, 23.53493881225586]","[3.032341718673706, 10.9962739944458, 4.722774982452393]",-7.28918,-5.2643604,intuitive,False,-14.57836,-15.793081,correct,True,-14.557429,-9.634278,intuitive,False,The capital
